id_aviso,fuente,tipo_operacion,tipo_inmueble,titulo,precio_uf,precio_clp,comuna,provincia,superficie_m2,dormitorios,banos,url,fecha_primera_vista,fecha_ultima_vista,historial_precios,latitud,longitud
DEMO-00792,demo,venta,casa,Casa 5D 3B en Concepción,5005.0,197697500,Concepción,Concepción,168 m²,5,3,https://example.invalid/demo/00792,2026-07-12,2026-08-26,2026-07-12:5005.0,-36.8178,-73.05485
DEMO-03108,demo,venta,departamento,Depto 2D 1B en Tomé,2622.0,103569000,Tomé,Concepción,70 m²,2,1,https://example.invalid/demo/03108,2026-06-07,2026-07-29,2026-06-07:2622.0,-36.61445,-72.94828
DEMO-02996,demo,venta,casa,Casa 3D 2B en Tomé,1919.0,75800500,Tomé,Concepción,122 m²,3,2,https://example.invalid/demo/02996,2026-07-12,2026-07-31,2026-07-12:2149.0|2026-07-21:1919.0,-36.62889,-72.95478
DEMO-00313,demo,venta,casa,Casa 4D 2B en Chiguayante,4836.0,191022000,Chiguayante,Concepción,135 m²,4,2,https://example.invalid/demo/00313,2026-07-13,2026-08-11,2026-07-13:4836.0,-36.91497,-73.02935
DEMO-00791,demo,venta,casa,Casa 3D 2B en Concepción,4728.0,186756000,Concepción,Concepción,122 m²,3,2,https://example.invalid/demo/00791,2026-05-23,2026-07-04,2026-05-23:4728.0,-36.84109,-73.06204
DEMO-02261,demo,venta,casa,Casa 6D 4B en San Pedro de la Paz,10200.0,402900000,San Pedro de la Paz,Concepción,,6,4,https://example.invalid/demo/02261,2026-06-01,2026-06-21,2026-06-01:10200.0,-36.85459,-73.08191
DEMO-01317,demo,arriendo,casa,Casa 4D 2B en Hualpén,16.7,659650,Hualpén,Concepción,128 m²,4,2,https://example.invalid/demo/01317,2026-08-02,2026-09-01,2026-08-02:16.7,-36.7908,-73.09643
DEMO-02854,demo,venta,departamento,Depto 2D 1B en Talcahuano,2664.0,105228000,Talcahuano,Concepción,65 m²,2,1,https://example.invalid/demo/02854,2026-07-31,2026-08-29,2026-07-31:2664.0,-36.73305,-73.10681
DEMO-03067,demo,venta,casa,Casa 4D 2B en Tomé,5515.0,217842500,Tomé,Concepción,157 m²,4,2,https://example.invalid/demo/03067,2026-06-23,2026-07-19,2026-06-23:5515.0,-36.61746,-72.9662
DEMO-01324,demo,arriendo,casa,Casa 4D 2B en Hualpén,19.1,754450,Hualpén,Concepción,125 m²,4,2,https://example.invalid/demo/01324,2026-05-11,2026-06-06,2026-05-11:19.1,-36.78515,-73.09005
DEMO-02426,demo,venta,departamento,Depto 4D 2B en San Pedro de la Paz,5025.0,198487500,San Pedro de la Paz,Concepción,103 m²,4,2,https://example.invalid/demo/02426,2026-07-24,2026-08-01,2026-07-24:5025.0,-36.85504,-73.08494
DEMO-00317,demo,venta,casa,Casa 6D 4B en Chiguayante,7945.0,313827500,Chiguayante,Concepción,223 m²,6,4,https://example.invalid/demo/00317,2026-05-14,2026-06-19,2026-05-14:7945.0,-36.92545,-73.02901
DEMO-01501,demo,venta,departamento,Depto 4D 2B en Hualpén,7450.0,294275000,Hualpén,Concepción,112 m²,4,2,https://example.invalid/demo/01501,2026-07-01,2026-07-16,2026-07-01:7450.0,-36.79166,-73.08718
DEMO-02073,demo,venta,casa,Casa 6D 4B en San Pedro de la Paz,10897.0,430431500,San Pedro de la Paz,Concepción,,6,4,https://example.invalid/demo/02073,2026-06-20,2026-07-18,2026-06-20:10897.0,-36.84598,-73.09203
DEMO-00699,demo,arriendo,casa,Casa 4D 2B en Concepción,32.9,1299550,Concepción,Concepción,143 m²,4,2,https://example.invalid/demo/00699,2026-06-21,2026-07-31,2026-06-21:32.9,-36.81044,-73.04222
DEMO-03101,demo,venta,casa,Casa 6D 4B en Tomé,7862.0,310549000,Tomé,Concepción,,6,4,https://example.invalid/demo/03101,2026-06-03,2026-07-08,2026-06-03:8098.0|2026-06-20:7862.0,-36.62298,-72.94812
DEMO-00916,demo,venta,casa,Casa 2D 1B en Concepción,6659.0,263030500,Concepción,Concepción,83 m²,2,1,https://example.invalid/demo/00916,2026-06-01,2026-06-21,2026-06-01:6659.0,-36.82198,-73.04166
DEMO-02663,demo,venta,casa,Casa 3D 2B en Talcahuano,3962.0,156499000,Talcahuano,Concepción,,3,2,https://example.invalid/demo/02663,2026-05-22,2026-07-19,2026-05-22:3962.0,-36.74155,-73.11445
DEMO-00514,demo,venta,departamento,Depto 3D 2B en Chiguayante,3973.0,156933500,Chiguayante,Concepción,79 m²,3,2,https://example.invalid/demo/00514,2026-07-13,2026-07-14,2026-07-13:3973.0,-36.92958,-73.01732
DEMO-02254,demo,venta,casa,Casa 4D 2B en San Pedro de la Paz,5664.0,223728000,San Pedro de la Paz,Concepción,124 m²,4,2,https://example.invalid/demo/02254,2026-07-07,2026-08-08,2026-07-07:5664.0,-36.85858,-73.08095
DEMO-00256,demo,venta,casa,Casa 6D 4B en Chiguayante,7217.0,285071500,Chiguayante,Concepción,202 m²,6,4,https://example.invalid/demo/00256,2026-06-23,2026-06-28,2026-06-23:7217.0,-36.91768,-73.0236
DEMO-02353,demo,venta,departamento,Depto 2D 1B en San Pedro de la Paz,3674.0,145123000,San Pedro de la Paz,Concepción,47 m²,2,1,https://example.invalid/demo/02353,2026-07-20,2026-08-04,2026-07-20:4115.0|2026-07-27:3674.0,-36.85723,-73.08678
DEMO-02749,demo,venta,departamento,Depto 2D 1B en Talcahuano,2173.0,85833500,Talcahuano,Concepción,65 m²,2,1,https://example.invalid/demo/02749,2026-06-27,2026-07-02,2026-06-27:2173.0,-36.72361,-73.10794
DEMO-00446,demo,venta,departamento,Depto 2D 1B en Chiguayante,2413.0,95313500,Chiguayante,Concepción,51 m²,2,1,https://example.invalid/demo/00446,2026-07-24,2026-09-01,2026-07-24:2413.0,-36.91852,-73.02193
DEMO-02247,demo,venta,casa,Casa 2D 1B en San Pedro de la Paz,3039.0,120040500,San Pedro de la Paz,Concepción,,2,1,https://example.invalid/demo/02247,2026-08-09,2026-09-01,2026-08-09:3039.0,-36.85874,-73.09166
DEMO-00031,demo,venta,casa,Casa 5D 3B en Cañete,3880.0,153260000,Cañete,Arauco,,5,3,https://example.invalid/demo/00031,2026-07-10,2026-08-03,2026-07-10:3880.0,-37.80907,-73.38815
DEMO-02778,demo,venta,departamento,Depto 3D 2B en Talcahuano,3765.0,148717500,Talcahuano,Concepción,76 m²,3,2,https://example.invalid/demo/02778,2026-07-11,2026-08-11,2026-07-11:3765.0,-36.73178,-73.09867
DEMO-00274,demo,venta,casa,Casa 5D 3B en Chiguayante,5554.0,219383000,Chiguayante,Concepción,161 m²,5,3,https://example.invalid/demo/00274,2026-07-31,2026-09-01,2026-07-31:5832.0|2026-08-16:5554.0,-36.91153,-73.01413
DEMO-02402,demo,venta,departamento,Depto 2D 1B en San Pedro de la Paz,2949.0,116485500,San Pedro de la Paz,Concepción,,2,1,https://example.invalid/demo/02402,2026-05-19,2026-07-09,2026-05-19:2949.0,-36.8516,-73.09726
DEMO-03005,demo,venta,casa,Casa 4D 2B en Tomé,3100.0,122450000,Tomé,Concepción,138 m²,4,2,https://example.invalid/demo/03005,2026-05-21,2026-05-26,2026-05-21:3100.0,-36.62567,-72.96279
DEMO-00501,demo,venta,departamento,Depto 3D 2B en Chiguayante,3805.0,150297500,Chiguayante,Concepción,79 m²,3,2,https://example.invalid/demo/00501,2026-06-08,2026-06-20,2026-06-08:3805.0,-36.92489,-73.01302
DEMO-01907,demo,venta,casa,Casa 3D 2B en Penco,4286.0,169297000,Penco,Concepción,111 m²,3,2,https://example.invalid/demo/01907,2026-05-14,2026-05-16,2026-05-14:4286.0,-36.73535,-72.9938
DEMO-00901,demo,venta,casa,Casa 6D 4B en Concepción,12689.0,501215500,Concepción,Concepción,,6,4,https://example.invalid/demo/00901,2026-07-14,2026-07-16,2026-07-14:12689.0,-36.80635,-73.04876
DEMO-02476,demo,venta,departamento,Depto 2D 1B en San Pedro de la Paz,4033.0,159303500,San Pedro de la Paz,Concepción,55 m²,2,1,https://example.invalid/demo/02476,2026-06-04,2026-07-14,2026-06-04:4033.0,-36.8608,-73.08649
DEMO-01793,demo,venta,departamento,Depto 4D 2B en Los Ángeles,2838.0,112101000,Los Ángeles,Biobío,,4,2,https://example.invalid/demo/01793,2026-07-02,2026-08-11,2026-07-02:2838.0,-37.47316,-72.3409
DEMO-02568,demo,venta,casa,Casa 3D 2B en Santa Juana,1506.0,59487000,Santa Juana,Concepción,108 m²,3,2,https://example.invalid/demo/02568,2026-07-14,2026-08-19,2026-07-14:1506.0,-37.16873,-72.93818
DEMO-02460,demo,venta,departamento,Depto 3D 2B en San Pedro de la Paz,5582.0,220489000,San Pedro de la Paz,Concepción,90 m²,3,2,https://example.invalid/demo/02460,2026-08-07,2026-08-21,2026-08-07:5582.0,-36.84682,-73.08973
DEMO-02276,demo,venta,departamento,Depto 3D 2B en San Pedro de la Paz,4127.0,163016500,San Pedro de la Paz,Concepción,,3,2,https://example.invalid/demo/02276,2026-08-23,2026-08-24,2026-08-23:4127.0,-36.85195,-73.09029
DEMO-02147,demo,venta,casa,Casa 5D 3B en San Pedro de la Paz,7962.0,314499000,San Pedro de la Paz,Concepción,188 m²,5,3,https://example.invalid/demo/02147,2026-08-17,2026-09-01,2026-08-17:7962.0,-36.83871,-73.08471
DEMO-00456,demo,venta,departamento,Depto 2D 1B en Chiguayante,3115.0,123042500,Chiguayante,Concepción,66 m²,2,1,https://example.invalid/demo/00456,2026-08-26,2026-09-01,2026-08-26:3115.0,-36.9181,-73.02262
DEMO-00994,demo,venta,departamento,Depto 2D 1B en Concepción,2187.0,86386500,Concepción,Concepción,57 m²,2,1,https://example.invalid/demo/00994,2026-07-25,2026-07-29,2026-07-25:2187.0,-36.82707,-73.06115
DEMO-01035,demo,venta,departamento,Depto 1D 1B en Concepción,3083.0,121778500,Concepción,Concepción,36 m²,1,1,https://example.invalid/demo/01035,2026-06-01,2026-07-23,2026-06-01:3083.0,-36.82975,-73.05136
DEMO-01860,demo,venta,departamento,Depto 4D 2B en Los Ángeles,4590.0,181305000,Los Ángeles,Biobío,109 m²,4,2,https://example.invalid/demo/01860,2026-07-03,2026-07-24,2026-07-03:4590.0,-37.48058,-72.36172
DEMO-02345,demo,venta,departamento,Depto 4D 2B en San Pedro de la Paz,5929.0,234195500,San Pedro de la Paz,Concepción,110 m²,4,2,https://example.invalid/demo/02345,2026-05-27,2026-06-28,2026-05-27:5929.0,-36.83984,-73.09323
DEMO-02645,demo,venta,casa,Casa 3D 2B en Talcahuano,4399.0,173760500,Talcahuano,Concepción,113 m²,3,2,https://example.invalid/demo/02645,2026-07-19,2026-08-14,2026-07-19:4399.0,-36.72708,-73.12136
DEMO-00023,demo,venta,casa,Casa 5D 3B en Cabrero,4733.0,186953500,Cabrero,Biobío,184 m²,5,3,https://example.invalid/demo/00023,2026-06-20,2026-08-09,2026-06-20:4733.0,-37.03643,-72.4056
DEMO-01233,demo,venta,casa,Casa 5D 3B en Coronel,3883.0,153378500,Coronel,Concepción,176 m²,5,3,https://example.invalid/demo/01233,2026-05-08,2026-06-28,2026-05-08:3883.0,-37.02374,-73.15885
DEMO-01630,demo,venta,casa,Casa 3D 2B en Los Ángeles,5419.0,214050500,Los Ángeles,Biobío,,3,2,https://example.invalid/demo/01630,2026-07-18,2026-08-21,2026-07-18:5419.0,-37.48593,-72.33708
DEMO-00785,demo,venta,casa,Casa 4D 2B en Concepción,6388.0,252326000,Concepción,Concepción,149 m²,4,2,https://example.invalid/demo/00785,2026-06-20,2026-07-28,2026-06-20:6388.0,-36.8272,-73.0672
DEMO-01005,demo,venta,departamento,Depto 2D 1B en Concepción,4029.0,159145500,Concepción,Concepción,67 m²,2,1,https://example.invalid/demo/01005,2026-05-10,2026-05-26,2026-05-10:4029.0,-36.82773,-73.04458
DEMO-00444,demo,venta,departamento,Depto 3D 2B en Chiguayante,6972.0,275394000,Chiguayante,Concepción,,3,2,https://example.invalid/demo/00444,2026-05-06,2026-06-10,2026-05-06:6972.0,-36.92284,-73.02067
DEMO-03102,demo,venta,casa,Casa 3D 2B en Tomé,4239.0,167440500,Tomé,Concepción,117 m²,3,2,https://example.invalid/demo/03102,2026-05-14,2026-07-13,2026-05-14:4239.0,-36.62896,-72.94629
DEMO-00577,demo,venta,departamento,Depto 4D 2B en Chiguayante,4343.0,171548500,Chiguayante,Concepción,,4,2,https://example.invalid/demo/00577,2026-06-12,2026-06-18,2026-06-12:4343.0,-36.92139,-73.01576
DEMO-02379,demo,venta,departamento,Depto 2D 1B en San Pedro de la Paz,2400.0,94800000,San Pedro de la Paz,Concepción,46 m²,2,1,https://example.invalid/demo/02379,2026-07-19,2026-08-17,2026-07-19:2520.0|2026-08-02:2400.0,-36.8543,-73.09453
DEMO-00822,demo,venta,casa,Casa 6D 4B en Concepción,6089.0,240515500,Concepción,Concepción,199 m²,6,4,https://example.invalid/demo/00822,2026-09-01,2026-09-01,2026-09-01:6089.0,-36.81259,-73.0137
DEMO-02604,demo,venta,casa,Casa 6D 4B en Talcahuano,5960.0,235420000,Talcahuano,Concepción,202 m²,6,4,https://example.invalid/demo/02604,2026-06-21,2026-06-24,2026-06-21:5960.0,-36.73769,-73.12777
DEMO-02438,demo,venta,departamento,Depto 4D 2B en San Pedro de la Paz,8408.0,332116000,San Pedro de la Paz,Concepción,106 m²,4,2,https://example.invalid/demo/02438,2026-06-21,2026-06-21,2026-06-21:8408.0,-36.84644,-73.08578
DEMO-02666,demo,venta,casa,Casa 4D 2B en Talcahuano,0,0,Talcahuano,Concepción,140 m²,4,2,https://example.invalid/demo/02666,2026-06-08,2026-07-06,2026-06-08:0,-36.74287,-73.10609
DEMO-02039,demo,venta,casa,Casa 6D 4B en San Pedro de la Paz,12948.0,511446000,San Pedro de la Paz,Concepción,,6,4,https://example.invalid/demo/02039,2026-06-10,2026-07-11,2026-06-10:12948.0,-36.84574,-73.08917
DEMO-01208,demo,venta,departamento,Depto 3D 2B en Concepción,3898.0,153971000,Concepción,Concepción,72 m²,3,2,https://example.invalid/demo/01208,2026-08-17,2026-09-01,2026-08-17:3898.0,-36.82952,-73.05584
DEMO-01957,demo,venta,departamento,Depto 3D 2B en Penco,2477.0,97841500,Penco,Concepción,82 m²,3,2,https://example.invalid/demo/01957,2026-06-20,2026-07-12,2026-06-20:2477.0,-36.73992,-72.99542
DEMO-01502,demo,venta,departamento,Depto 2D 1B en Hualpén,3059.0,120830500,Hualpén,Concepción,45 m²,2,1,https://example.invalid/demo/01502,2026-05-27,2026-05-29,2026-05-27:3059.0,-36.78557,-73.0868
DEMO-02240,demo,venta,casa,Casa 2D 1B en San Pedro de la Paz,3378.0,133431000,San Pedro de la Paz,Concepción,,2,1,https://example.invalid/demo/02240,2026-05-30,2026-06-18,2026-05-30:3378.0,-36.83943,-73.10378
DEMO-00976,demo,venta,departamento,Depto 2D 1B en Concepción,3622.0,143069000,Concepción,Concepción,48 m²,2,1,https://example.invalid/demo/00976,2026-08-06,2026-08-15,2026-08-06:3622.0,-36.81989,-73.05785
DEMO-02004,demo,venta,casa,Casa 5D 3B en San Pedro de la Paz,6747.0,266506500,San Pedro de la Paz,Concepción,188 m²,5,3,https://example.invalid/demo/02004,2026-05-10,2026-06-26,2026-05-10:6545.0|2026-06-02:6747.0,-36.87336,-73.10446
DEMO-02271,demo,venta,departamento,Depto 2D 1B en San Pedro de la Paz,4324.0,170798000,San Pedro de la Paz,Concepción,57 m²,2,1,https://example.invalid/demo/02271,2026-07-30,2026-07-31,2026-07-30:4324.0,-36.84482,-73.08765
DEMO-00495,demo,venta,departamento,Depto 3D 2B en Chiguayante,2804.0,110758000,Chiguayante,Concepción,75 m²,3,2,https://example.invalid/demo/00495,2026-05-16,2026-05-17,2026-05-16:2804.0,-36.91314,-73.01359
DEMO-02880,demo,venta,casa,Casa 3D 2B en Tomé,3966.0,156657000,Tomé,Concepción,98 m²,3,2,https://example.invalid/demo/02880,2026-05-26,2026-05-27,2026-05-26:3966.0,-36.61287,-72.94642
DEMO-00467,demo,venta,departamento,Depto 2D 1B en Chiguayante,4843.0,191298500,Chiguayante,Concepción,67 m²,2,1,https://example.invalid/demo/00467,2026-08-28,2026-09-01,2026-08-28:4843.0,-36.91448,-73.01239
DEMO-00586,demo,venta,departamento,Depto 3D 2B en Chiguayante,2570.0,101515000,Chiguayante,Concepción,79 m²,3,2,https://example.invalid/demo/00586,2026-06-30,2026-08-14,2026-06-30:2570.0,-36.91263,-73.01468
DEMO-02863,demo,venta,departamento,Depto 2D 1B en Talcahuano,1890.0,74655000,Talcahuano,Concepción,,2,1,https://example.invalid/demo/02863,2026-07-03,2026-07-10,2026-07-03:1890.0,-36.73758,-73.09922
DEMO-02324,demo,venta,departamento,Depto 2D 1B en San Pedro de la Paz,3118.0,123161000,San Pedro de la Paz,Concepción,57 m²,2,1,https://example.invalid/demo/02324,2026-06-16,2026-07-06,2026-06-16:3118.0,-36.85875,-73.08582
DEMO-01645,demo,venta,casa,Casa 4D 2B en Los Ángeles,4958.0,195841000,Los Ángeles,Biobío,144 m²,4,2,https://example.invalid/demo/01645,2026-06-15,2026-06-16,2026-06-15:4958.0,-37.46263,-72.34972
DEMO-01295,demo,venta,casa,Casa 5D 3B en Coronel,2727.0,107716500,Coronel,Concepción,179 m²,5,3,https://example.invalid/demo/01295,2026-06-11,2026-08-03,2026-06-11:2727.0,-37.00728,-73.13589
DEMO-02278,demo,venta,departamento,Depto 2D 1B en San Pedro de la Paz,2849.0,112535500,San Pedro de la Paz,Concepción,,2,1,https://example.invalid/demo/02278,2026-08-19,2026-09-01,2026-08-19:2849.0,-36.84626,-73.09192
DEMO-02405,demo,venta,departamento,Depto 3D 2B en San Pedro de la Paz,4877.0,192641500,San Pedro de la Paz,Concepción,95 m²,3,2,https://example.invalid/demo/02405,2026-05-18,2026-07-07,2026-05-18:4877.0,-36.85538,-73.08729
DEMO-02877,demo,venta,casa,Casa 6D 4B en Tomé,6385.0,252207500,Tomé,Concepción,258 m²,6,4,https://example.invalid/demo/02877,2026-05-23,2026-07-22,2026-05-23:6896.0|2026-06-22:6385.0,-36.6233,-72.96007
DEMO-00650,demo,venta,departamento,Depto 3D 2B en Chiguayante,4107.0,162226500,Chiguayante,Concepción,75 m²,3,2,https://example.invalid/demo/00650,2026-07-05,2026-08-26,2026-07-05:4107.0,-36.91402,-73.01355
DEMO-03012,demo,venta,casa,Casa 3D 2B en Tomé,2081.0,82199500,Tomé,Concepción,109 m²,3,2,https://example.invalid/demo/03012,2026-08-01,2026-08-08,2026-08-01:2081.0,-36.614,-72.9579
DEMO-00874,demo,venta,casa,Casa 4D 2B en Concepción,8012.0,316474000,Concepción,Concepción,149 m²,4,2,https://example.invalid/demo/00874,2026-08-19,2026-09-01,2026-08-19:8012.0,-36.83178,-73.05118
DEMO-00458,demo,venta,departamento,Depto 2D 1B en Chiguayante,2813.0,111113500,Chiguayante,Concepción,65 m²,2,1,https://example.invalid/demo/00458,2026-06-19,2026-07-21,2026-06-19:2954.0|2026-07-05:2813.0,-36.92296,-73.01665
DEMO-01996,demo,venta,casa,Casa 4D 2B en San Pedro de la Paz,7738.0,305651000,San Pedro de la Paz,Concepción,123 m²,4,2,https://example.invalid/demo/01996,2026-06-04,2026-06-12,2026-06-04:7738.0,-36.84306,-73.08369
DEMO-00808,demo,venta,casa,Casa 3D 2B en Concepción,3674.0,145123000,Concepción,Concepción,89 m²,3,2,https://example.invalid/demo/00808,2026-07-20,2026-09-01,2026-07-20:3674.0,-36.83136,-73.06704
DEMO-02102,demo,venta,casa,Casa 5D 3B en San Pedro de la Paz,7933.0,313353500,San Pedro de la Paz,Concepción,192 m²,5,3,https://example.invalid/demo/02102,2026-08-12,2026-08-17,2026-08-12:7933.0,-36.84089,-73.08221
DEMO-01855,demo,venta,departamento,Depto 2D 1B en Los Ángeles,1028.0,40606000,Los Ángeles,Biobío,47 m²,2,1,https://example.invalid/demo/01855,2026-07-25,2026-08-29,2026-07-25:1028.0,-37.48618,-72.35123
DEMO-03018,demo,venta,casa,Casa 4D 2B en Tomé,4157.0,164201500,Tomé,Concepción,152 m²,4,2,https://example.invalid/demo/03018,2026-06-09,2026-06-15,2026-06-09:4157.0,-36.62965,-72.9579
DEMO-00163,demo,venta,casa,Casa 6D 4B en Chiguayante,7003.0,276618500,Chiguayante,Concepción,214 m²,6,4,https://example.invalid/demo/00163,2026-06-27,2026-08-22,2026-06-27:7003.0,-36.92517,-73.02671
DEMO-03071,demo,venta,casa,Casa 6D 4B en Tomé,5060.0,199870000,Tomé,Concepción,202 m²,6,4,https://example.invalid/demo/03071,2026-05-05,2026-05-20,2026-05-05:5060.0,-36.61746,-72.95687
DEMO-01819,demo,venta,departamento,Depto 1D 1B en Los Ángeles,1716.0,67782000,Los Ángeles,Biobío,,1,1,https://example.invalid/demo/01819,2026-08-21,2026-09-01,2026-08-21:1716.0,-37.48039,-72.35305
DEMO-00742,demo,venta,casa,Casa 6D 4B en Concepción,11298.0,446271000,Concepción,Concepción,292 m²,6,4,https://example.invalid/demo/00742,2026-06-27,2026-06-28,2026-06-27:11298.0,-36.8182,-73.06559
DEMO-01002,demo,venta,departamento,Depto 3D 2B en Concepción,3720.0,146940000,Concepción,Concepción,82 m²,3,2,https://example.invalid/demo/01002,2026-06-24,2026-07-20,2026-06-24:3720.0,-36.82359,-73.06049
DEMO-01333,demo,venta,casa,Casa 6D 4B en Hualpén,6378.0,251931000,Hualpén,Concepción,200 m²,6,4,https://example.invalid/demo/01333,2026-05-25,2026-06-21,2026-05-25:6378.0,-36.77952,-73.10346
DEMO-00696,demo,arriendo,casa,Casa 3D 2B en Concepción,32.7,1291650,Concepción,Concepción,122 m²,3,2,https://example.invalid/demo/00696,2026-07-07,2026-09-01,2026-07-07:32.7,-36.82673,-73.03838
DEMO-02638,demo,venta,casa,Casa 6D 4B en Talcahuano,7247.0,286256500,Talcahuano,Concepción,272 m²,6,4,https://example.invalid/demo/02638,2026-09-01,2026-09-01,2026-09-01:7247.0,-36.72572,-73.09498
DEMO-02904,demo,venta,casa,Casa 4D 2B en Tomé,3084.0,121818000,Tomé,Concepción,,4,2,https://example.invalid/demo/02904,2026-06-26,2026-08-07,2026-06-26:3084.0,-36.61645,-72.95991
DEMO-01426,demo,venta,departamento,Depto 2D 1B en Hualpén,0,0,Hualpén,Concepción,60 m²,2,1,https://example.invalid/demo/01426,2026-07-19,2026-09-01,2026-07-19:0,-36.78923,-73.08967
DEMO-02750,demo,venta,departamento,Depto 4D 2B en Talcahuano,4719.0,186400500,Talcahuano,Concepción,,4,2,https://example.invalid/demo/02750,2026-08-18,2026-09-01,2026-08-18:4719.0,-36.72478,-73.11238
DEMO-02662,demo,venta,casa,Casa 3D 2B en Talcahuano,5420.0,214090000,Talcahuano,Concepción,121 m²,3,2,https://example.invalid/demo/02662,2026-05-10,2026-06-04,2026-05-10:5420.0,-36.73334,-73.11151
DEMO-01203,demo,venta,departamento,Depto 3D 2B en Concepción,7192.0,284084000,Concepción,Concepción,81 m²,3,2,https://example.invalid/demo/01203,2026-08-16,2026-09-01,2026-08-16:7192.0,-36.8257,-73.05525
DEMO-02697,demo,venta,casa,Casa 5D 3B en Talcahuano,3640.0,143780000,Talcahuano,Concepción,186 m²,5,3,https://example.invalid/demo/02697,2026-08-13,2026-08-18,2026-08-13:3640.0,-36.7556,-73.09147
DEMO-02444,demo,venta,departamento,Depto 2D 1B en San Pedro de la Paz,3510.0,138645000,San Pedro de la Paz,Concepción,47 m²,2,1,https://example.invalid/demo/02444,2026-05-22,2026-06-01,2026-05-22:3510.0,-36.84782,-73.08656
DEMO-01954,demo,venta,departamento,Depto 2D 1B en Penco,1535.0,60632500,Penco,Concepción,56 m²,2,1,https://example.invalid/demo/01954,2026-07-03,2026-08-12,2026-07-03:1535.0,-36.74646,-72.9943
