url,cerca_biotren,cerca_colegio,cerca_parque,cerca_salud,cerca_supermercado,cerca_universidad,dist_biotren,dist_colegio,dist_parque,dist_salud,dist_supermercado,dist_universidad,sol_calidad,sol_calle,sol_edificios,sol_fuente,sol_horas_luz,sol_p10,sol_p3,sol_p6
https://example.invalid/demo/02409,Juan Pablo II,Colegio Santísima Trinidad,,Ex Clínica Universitaria San Pedro,Unimarc,INACAP San Pedro de la Paz,1810,327,510,1178,736,2609,0.67,4.7,36,demo,9.5,9.3,9.0,9.3
https://example.invalid/demo/01651,Terminal Santa Rita,Escuela Especial Antu,Alameda,Centro Médico y Dental RedSalud,Jumbo,Inacap Los Ángeles,1250,313,85,613,385,210,0.48,3.2,27,demo,9.5,6.0,4.8,5.0
https://example.invalid/demo/01660,Terminal Santa Rita,Colegio Santa Teresa de Los Andes - Los Ángeles,,CESFAM Nuevo horizonte,Lider Express,Inacap Los Ángeles,3955,1373,907,1580,2216,2906,0.53,8.2,34,demo,9.5,9.5,9.2,9.5
https://example.invalid/demo/02507,Juan Pablo II,Deutsche Schule Concepción,,Ex Clínica Universitaria San Pedro,Unimarc,Instituto Profesional Virginio Gómez,2187,1218,300,1524,1412,2739,0.67,7.5,27,demo,9.5,9.5,8.7,9.5
https://example.invalid/demo/01408,Universidad Técnica Federico Santa María,Escuela Especial de Lenguaje Villa Hermosa,,CESFAM Hualpencillo,Alvi,CEDUC UCN Hualpén,465,199,249,1414,80,408,0.7,5.5,33,demo,9.5,7.0,5.7,6.2
https://example.invalid/demo/01690,Terminal Santa Rita,Colegio María Inmaculada de Los Ángeles,,Consultorio,Supermercado Unico,Instituto Santo Tomás,1714,368,116,787,53,1187,0.61,7.7,33,demo,9.5,9.5,8.3,8.7
https://example.invalid/demo/02441,Juan Pablo II,Colegio Santísima Trinidad,,Ex Clínica Universitaria San Pedro,Unimarc,INACAP San Pedro de la Paz,2447,670,400,1634,833,3327,0.84,6.0,31,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/02178,Juan Pablo II,Saint John's School,,Ex Clínica Universitaria San Pedro,Unimarc,INACAP San Pedro de la Paz,2389,395,75,1753,1169,2526,0.73,7.3,26,demo,9.5,9.5,8.7,9.5
https://example.invalid/demo/01576,Terminal Santa Rita,Escuela E-885 Pedro Ruiz Aldea,Parque Laguna Esmeralda,Centro Médico Central,Jumbo,Inacap Los Ángeles,1155,123,101,539,452,322,0.7,5.3,33,demo,9.5,7.2,5.8,6.2
https://example.invalid/demo/00348,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Policlínico Chiguayante,Lider,,542,455,677,1213,788,,0.69,1.3,32,demo,9.5,6.7,4.5,6.5
https://example.invalid/demo/02774,El Arenal,Jardin Infantil Barquito de Papel,,Filial Cruz Roja Talcahuano,,Instituto Profesional ESUCOMEX Talcahuano,524,215,261,966,280,423,0.78,7.0,32,demo,9.5,8.8,8.2,8.5
https://example.invalid/demo/02624,Hospital Las Higueras,Centro Laboral Polivalente Alonkura,,Hospital Las Higueras,Supermercado Ganga,Universidad Católica de la Santísima Concepción Talcahuano,698,271,142,234,637,604,0.68,1.7,31,demo,9.5,7.8,6.7,7.5
https://example.invalid/demo/01419,Terminal de colectivos 21,Colegio Villa Acero,Parque Reconquista,CESFAM Talcahuano Sur,Supermercado: Donde Carlos,Universidad Técnica Federico Santa María,1008,206,222,235,790,1610,0.7,4.7,33,demo,9.5,4.8,4.7,4.7
https://example.invalid/demo/02922,,Escuela Margarita Naseau,Paseo Lisa Peters T.,Hospital de Tomé,Unimarc,,3025,226,167,938,537,,0.65,8.2,37,demo,9.5,9.2,9.2,9.2
https://example.invalid/demo/01912,Lirquén,Escuela de Lenguaje San Nicolás,,Centro de diálisis Nephrocare,Bigger,,2616,92,107,215,87,,0.59,8.2,32,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/01483,Universidad Técnica Federico Santa María,Escuela Especial de Lenguaje Semillita,,Clínica Mutual de Seguridad CCHC,Bodega Acuenta,Universidad Técnica Federico Santa María,1075,44,121,1065,595,872,0.79,0.0,29,demo,9.5,9.5,9.2,9.5
https://example.invalid/demo/01672,Terminal de Buses Islajacoop,Colegio Juan Pablo II,,CESFAM Norte,Supermercado Acuenta,Centro Integral de Educación Tecnológica Curamávida,1962,239,112,669,463,1143,0.71,5.3,41,demo,9.5,7.0,6.5,6.7
https://example.invalid/demo/01152,Buses Delsal,Centro de Educación de Adultos Newentun,Plaza de la Independencia,CruzBlanca,Alimentos del Pedregal,Casa Central Universidad Catolica de la Santisima Concepción,394,237,197,406,133,197,0.94,4.7,34,demo,9.5,8.0,5.5,7.0
https://example.invalid/demo/00891,Terminal de Buses 63 Rengo Lientur,Escuela de Lenguaje Titirimundi,Parque Lo Custodio,Centro Medico Universidad San Sebastián,Minimarket Xiomara,Universidad San Sebastián,424,91,188,699,718,534,0.57,6.3,30,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/01815,Terminal Santa Rita,Liceo Bicentenario A-59 Los Ángeles,Plaza Población Hospital,Complejo Asistencial Doctor Víctor Ríos Ruiz,Lider,,767,37,121,249,489,249,0.48,6.0,29,demo,9.5,9.3,7.7,8.0
https://example.invalid/demo/01039,Estación Intermodal Concepción,Liceo de Niñas,,Clínica Dental San Martín,Emporio Agrícola,Universidad Católica de la Santísima Concepción Campus Santo Domingo,690,138,273,92,253,71,0.74,3.0,35,demo,9.5,5.5,3.3,4.0
https://example.invalid/demo/00225,Manquimávida,Escuela de Lenguaje Chileduca,,CESFAM Pinares,Santa Isabel,,298,379,31,1226,669,,0.79,7.5,28,demo,9.5,9.5,9.0,9.5
https://example.invalid/demo/02586,Hospital Las Higueras,Escuela Básica Libertad E 492,,Hospital Las Higueras,Supermercado Ganga,Universidad Católica de la Santísima Concepción Talcahuano,957,194,117,587,818,734,0.76,7.5,34,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/00174,Chiguayante,Escuela José Hipólito Salas y Toro,Plaza Cochrane,Cruz Roja Filial Chiguayante,Supermercado Monika,,512,511,361,626,554,,0.74,4.2,35,demo,9.5,5.0,5.0,5.0
https://example.invalid/demo/02770,El Arenal,Escuela Santa Cecilia,,CESFAM San Vicente,Unimarc,Instituto Profesional ESUCOMEX Talcahuano,408,129,216,274,363,637,0.58,8.2,33,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/01443,Universidad Técnica Federico Santa María,Jardín Infantil Jugando Aprendo,,Sanatorio Alemán,Bodega Acuenta,Universidad Técnica Federico Santa María,1479,200,35,761,165,1322,0.62,6.0,32,demo,9.5,9.0,7.7,8.3
https://example.invalid/demo/02468,Juan Pablo II,Escuela Luis Alberto Acevedo,Plaza San Pedro Histórico,Ex Clínica Universitaria San Pedro,Santa Isabel,Univesidad Santo Tomás Concepción,738,94,68,543,249,3094,0.71,4.3,31,demo,9.5,5.5,4.8,5.3
https://example.invalid/demo/01038,,Liceo Polivalente Experimental Lucila Godoy Alcayaga,Parque Ecuador,Clínica dental: Radio Dent,Emporio Agrícola,Universidad de las Américas Concepcion,747,119,72,50,177,252,0.64,1.5,36,demo,9.5,7.7,4.2,5.7
https://example.invalid/demo/00387,Estación de buses Turbus,Colegio Chileno Árabe,,Cruz Roja Filial Chiguayante,Supermercado Mey,,1556,1046,1142,1345,1471,,0.7,5.5,37,demo,9.5,7.8,6.3,7.2
https://example.invalid/demo/01823,Terminal Santa Rita,Escuela Especial F-905 Esperanza,Plaza Libertador Bernardo O'Higgins,Bío-Bío Salud,Supermercado Alvi,Santo Tomás,380,253,126,252,277,146,0.73,2.7,30,demo,9.5,6.3,3.3,3.8
https://example.invalid/demo/01743,Terminal de Buses Islajacoop,Escuela Especial Mi Ventana,Plaza Libertador Bernardo O'Higgins,Centro Médico Central,Tottus,Instituto AIEP,628,88,434,189,146,112,0.88,5.7,32,demo,9.5,8.2,6.7,7.7
https://example.invalid/demo/00453,Chiguayante,Escuela Especial de Lenguaje Altos de Chiguayante,Plaza Manuel Rodríguez,Cruz Roja Filial Chiguayante,Supermercado Monika,,97,283,175,328,164,,0.74,5.0,34,demo,9.5,9.5,8.7,9.5
https://example.invalid/demo/02731,Hospital Las Higueras,Centro Laboral Polivalente Alonkura,,Hospital Las Higueras,Supermercado Ganga,Universidad Católica de la Santísima Concepción Talcahuano,672,325,226,55,698,709,0.68,4.7,28,demo,9.5,9.5,6.0,9.5
https://example.invalid/demo/02172,Juan Pablo II,Escuela de Lenguaje Llacolén,,Ex Clínica Universitaria San Pedro,Santa Isabel,AIEP,1743,1016,462,1199,1198,2643,0.67,5.3,27,demo,9.5,8.8,7.8,8.2
https://example.invalid/demo/00902,Terminal de Buses Collao,Colegio San Nicolás,,Centro Clínico Militar,El Mesón,Universidad del Bío-Bío,833,1041,603,1211,1100,1681,0.69,8.5,39,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/02133,Juan Pablo II,Deutsche Schule Concepción,,Ex Clínica Universitaria San Pedro,Unimarc,Instituto Profesional Virginio Gómez,2181,843,729,1365,921,3396,0.63,4.0,30,demo,9.5,7.3,6.7,7.0
https://example.invalid/demo/03013,,Escuela Básica y Adultos California,Plaza Arturo Prat,CESFAM/ SAPU Bellavista,Acuenta,,2103,320,1275,1167,952,,0.84,8.3,31,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/01841,Terminal Santa Rita,Escuela F-900 República de Alemania,,Consultorio,Supermercado Unico,Instituto Santo Tomás,1823,354,158,873,76,1264,0.66,8.3,32,demo,9.5,9.5,9.2,9.5
https://example.invalid/demo/01366,Lorenzo Arenas,Liceo Polivalente Lorenzo Arenas Olivo,Plaza de la Abejita,Centro Kelluwün,Santa Isabel,Escuela de Suboficiales de Carabineros - Grupo Concepción,963,337,295,618,397,1685,0.62,0.0,39,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/03058,,Escuela Básica Ignacio Serrano Montaner,Plazoleta Calle Las Lilas,Hospital de Tomé,Unimarc,,3777,172,391,600,1002,,0.7,7.0,37,demo,9.5,7.8,7.8,7.8
https://example.invalid/demo/02234,Juan Pablo II,"Colegio Concepción San Pedro, campus Villa",Parque Laguna Grande,Ex Clínica Universitaria San Pedro,Rincón del Valle - Minimarket,INACAP San Pedro de la Paz,1524,588,360,1314,676,2020,0.52,6.8,31,demo,9.5,9.2,8.5,8.5
https://example.invalid/demo/02525,Juan Pablo II,Deutsche Schule Concepción,,Ex Clínica Universitaria San Pedro,Unimarc,INACAP San Pedro de la Paz,1273,301,202,448,380,3208,0.71,4.5,41,demo,9.5,6.7,5.2,5.3
https://example.invalid/demo/01693,Terminal de Buses Islajacoop,Instituto Profesional Virginio Gómez Los Angeles,Parque Laguna Esmeralda,Centro Médico Central,Tottus,Instituto AIEP,911,126,309,361,412,331,0.68,3.5,38,demo,9.5,5.7,3.8,4.7
https://example.invalid/demo/01292,Estación Intermodal Coronel,Colegio San Pedro,Plazoleta Calle Dolores,Mutual de seguridad: CCHC,Unimarc,,894,432,272,459,399,1168,0.65,3.8,37,demo,9.5,5.7,4.0,4.7
https://example.invalid/demo/01004,Terminal de Buses Jota Ewert,Colegio Malvina Romero Vidal,Bandejón central Manuel Rodriguez,CESFAM Tucapel,Unimarc,Colegio Bautista de Concepción,412,22,163,738,398,865,0.53,4.2,38,demo,9.5,9.5,8.5,9.5
https://example.invalid/demo/01283,Coronel,Jardín Infantil Emanuel,,Centro kinésico Coronel,Santa Isabel,,906,1040,315,1184,1110,1626,0.63,7.8,30,demo,9.5,9.2,9.2,9.2
https://example.invalid/demo/01983,Juan Pablo II,Escuela de Lenguaje Llacolén,Plaza Bellavista,Ex Clínica Universitaria San Pedro,Super Gangas,Univesidad Santo Tomás Concepción,984,603,298,1264,708,2514,0.74,7.0,34,demo,9.5,8.2,7.3,7.7
https://example.invalid/demo/02765,Hospital Las Higueras,Colegio Remodelación Simons,,Hospital Las Higueras,Lider,Universidad Católica de la Santísima Concepción Talcahuano,1099,960,548,1429,732,806,0.66,7.7,32,demo,9.5,9.5,9.2,9.5
https://example.invalid/demo/02447,Juan Pablo II,Colegio Santísima Trinidad,,Ex Clínica Universitaria San Pedro,Unimarc,INACAP San Pedro de la Paz,2769,1191,776,1911,1132,3957,0.69,8.8,32,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/01536,Terminal Rodoviario Los Ángeles,Escuela E-871 Clara Rebolledo de Godoy,Plaza Villa Francia,CESFAM NORORIENTE Los Ángeles,Mayorista,Hogar Universidad de Concepción,80,290,349,564,217,1462,0.68,4.3,37,demo,9.5,8.0,6.3,7.3
https://example.invalid/demo/01202,Terminal de Buses 63 Rengo Lientur,Escuela Parvularia Blanca Estela,Bandejón central Manuel Rodríguez,CESFAM Tucapel,Minimarket Xiomara,Universidad San Sebastián,1147,394,366,458,179,568,0.83,3.7,35,demo,9.5,7.8,4.8,6.2
https://example.invalid/demo/02132,Juan Pablo II,Colegio El Arrayán,,Ex Clínica Universitaria San Pedro,Santa Isabel,INACAP San Pedro de la Paz,843,348,347,140,300,3454,0.62,7.0,32,demo,9.5,8.7,7.8,8.2
https://example.invalid/demo/01124,Conquistador,Colegio Marcela Paz,Bandejón central Manuel Rodríguez,Centro Medico Universidad San Sebastián,Lider Express,Universidad San Sebastián,781,156,59,533,252,634,0.79,3.5,34,demo,9.5,4.0,4.0,4.0
https://example.invalid/demo/00981,Buses Delsal,Escuela de Lenguaje Girasol,,Centro Médico Obstétrico y Ginecológico,Jumbo,Preuniversitarios Cpech,613,195,442,247,242,207,0.76,4.2,34,demo,9.5,5.7,4.3,4.8
https://example.invalid/demo/00307,Chiguayante,Escuela José Hipólito Salas y Toro,Plaza Cochrane,Policlínico Chiguayante,Santa Isabel,,670,111,196,512,127,,0.74,4.7,34,demo,9.5,5.8,5.8,5.8
https://example.invalid/demo/02224,Juan Pablo II,Escuela Luis Alberto Acevedo,Plaza Lota,Ex Clínica Universitaria San Pedro,Verluys,Univesidad Santo Tomás Concepción,181,489,258,799,101,3332,0.75,3.0,36,demo,9.5,5.2,4.5,5.0
https://example.invalid/demo/01187,Buses Delsal,Liceo Andalién,Plaza Condell,Centro Medico Universidad San Sebastián,Andretta,Universidad del Desarrollo,825,234,106,479,186,539,0.66,6.2,35,demo,9.5,7.8,7.5,7.8
https://example.invalid/demo/02156,Costa Mar,Colegio Particular Alborada,,CESFAM San Pedro de La Paz,Lider,INACAP San Pedro de la Paz,1284,1452,1020,2442,1188,1263,0.77,6.0,31,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/00392,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Cruz Roja Filial Chiguayante,Super Ganga,,1026,847,836,1559,1319,,0.77,8.7,30,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/00403,Estación de buses Turbus,Colegio John F. Kennedy,,Cruz Roja Filial Chiguayante,Supermercado Monika,,1747,1416,1663,1611,1740,,0.57,4.3,30,demo,9.5,5.5,4.7,5.2
https://example.invalid/demo/02817,Hospital Las Higueras,Escuela de Lenguaje Santa Catalina,,Hospital Las Higueras,Lider,Universidad Católica de la Santísima Concepción Talcahuano,881,478,156,948,540,518,0.62,4.2,34,demo,9.5,8.0,5.2,5.7
https://example.invalid/demo/00135,Manquimávida,Colegio Gabriel González Videla,,CESFAM Pinares,Unimarc,,721,337,240,813,398,,0.59,7.3,32,demo,9.5,9.5,9.2,9.5
https://example.invalid/demo/01107,Conquistador,Colegio Gran Bretaña,Huerta Comunitaria C3,Clínica Kenal,Mayorista 10,Colegio Bautista de Concepción,228,48,287,855,276,677,0.89,4.8,35,demo,9.5,5.8,5.8,5.8
https://example.invalid/demo/02514,Juan Pablo II,Escuela de Lenguaje Llacolén,Plaza Bellavista,Ex Clínica Universitaria San Pedro,Super Gangas,Univesidad Santo Tomás Concepción,945,292,91,948,595,2692,0.72,7.8,32,demo,9.5,9.5,9.2,9.5
https://example.invalid/demo/00593,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Cruz Roja Filial Chiguayante,Super Ganga,,1056,877,870,1584,1352,,0.7,7.8,33,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/02321,Diagonal Biobío,Escuela Pierre Mendes France,,CESFAM San Pedro de La Paz,Pulpería Alemana,INACAP San Pedro de la Paz,964,181,80,1249,226,2274,0.74,8.2,31,demo,9.5,9.5,9.2,9.5
https://example.invalid/demo/01440,Universidad Técnica Federico Santa María,Jardín Infantil Jugando Aprendo,,Sanatorio Alemán,Bodega Acuenta,Universidad Técnica Federico Santa María,1121,320,254,1048,412,960,0.69,6.5,36,demo,9.5,7.0,7.0,7.0
https://example.invalid/demo/03093,,Escuela República De Panamá,Paseo Lisa Peters T.,Hospital de Tomé,Mayorista 10,,2449,677,657,1245,530,,0.71,4.2,38,demo,9.5,9.5,5.7,9.5
https://example.invalid/demo/00059,Chiguayante,Escuela Especial de Lenguaje Altos de Chiguayante,,Policlínico Chiguayante,Supermercado Mey,,1457,1244,761,1610,1493,,0.6,7.8,30,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/00201,Pedro Medina,Colegio John F. Kennedy,,Cruz Roja Filial Chiguayante,Supermercado Monika,,1619,1406,1326,1607,1687,,0.81,6.3,32,demo,9.5,9.5,8.8,9.5
https://example.invalid/demo/02304,Juan Pablo II,Escuela Miguel José Zañartu Santa María E-653,Plaza Las Encinas,Ex Clínica Universitaria San Pedro,Unimarc,INACAP San Pedro de la Paz,1028,222,85,401,700,2956,0.7,5.0,40,demo,9.5,7.3,5.8,6.7
https://example.invalid/demo/00535,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Policlínico Chiguayante,Unimarc,,316,224,504,983,607,,0.71,6.0,31,demo,9.5,7.7,6.8,7.3
https://example.invalid/demo/01186,Terminal de Buses Collao,Colegio Edward,,Clínica Ernesto Silva B.,Super Ganga,Universidad del Desarrollo,1266,138,114,325,244,303,0.69,5.8,36,demo,9.5,9.5,8.7,9.5
https://example.invalid/demo/02701,El Arenal,Sociedad Educacional Luis Espinoza Pierretti,,Filial Cruz Roja Talcahuano,,Instituto Profesional ESUCOMEX Talcahuano,765,102,53,563,384,369,0.74,7.8,34,demo,9.5,8.3,7.8,8.0
https://example.invalid/demo/03106,,Escuela República De Panamá,Plaza Arturo Prat,Hospital de Tomé,Acuenta,,2413,442,625,1034,302,,0.72,6.7,32,demo,9.5,9.5,9.2,9.5
https://example.invalid/demo/00184,Pedro Medina,Colegio Aurora de Chile Sur,,CESFAM Pinares,Lider,,396,441,315,788,248,,0.66,6.7,32,demo,9.5,9.5,8.7,9.5
https://example.invalid/demo/01537,Terminal Santa Rita,Colegio Beato Damian de Molokai,,CESFAM/ SAPU Paillihue,Supermercado Unico,Instituto Santo Tomás,2448,240,86,1392,685,1883,0.67,5.0,30,demo,9.5,6.5,5.5,5.7
https://example.invalid/demo/02355,Juan Pablo II,Escuela Miguel José Zañartu Santa María E-653,Plaza Pedro Esteban,Ex Clínica Universitaria San Pedro,Santa Isabel,INACAP San Pedro de la Paz,937,35,126,531,776,2792,0.74,7.0,38,demo,9.5,8.5,7.2,7.7
https://example.invalid/demo/01785,Terminal de Buses Rurales Vega Techada,Tryar,,Hospital Mutual de Seguridad de Los Ángeles ACHS,Tamarugal,Hogar Universidad de Concepción,264,62,315,723,158,513,0.71,5.5,31,demo,9.5,6.8,6.5,6.8
https://example.invalid/demo/02659,Hospital Las Higueras,Colegio Talcahuano,,Hospital Las Higueras,Supermercado Ganga,Universidad Católica de la Santísima Concepción Talcahuano,523,389,563,1035,392,407,0.8,5.0,30,demo,9.5,5.7,5.2,5.5
https://example.invalid/demo/02993,,Carlos Mahns Choupay,Plaza Arturo Prat,Hospital de Tomé,Acuenta,,2652,239,451,752,141,,0.59,4.2,37,demo,9.5,4.7,4.2,4.3
https://example.invalid/demo/00145,Estación de buses Turbus,Colegio Santa Inés,Plaza Manuel Rodríguez,Cruz Roja Filial Chiguayante,Supermercado Monika,,302,73,358,91,268,,0.62,6.3,32,demo,9.5,7.8,7.8,7.8
https://example.invalid/demo/02225,Juan Pablo II,Escuela de Lenguaje Llacolén,,Ex Clínica Universitaria San Pedro,Santa Isabel,AIEP,1881,1135,431,1447,1380,2329,0.77,7.0,35,demo,9.5,9.2,8.3,8.7
https://example.invalid/demo/01076,,Colegio The Auckland School.,Plaza Perú,Centro Médico Emsa,Santa Isabel,Instituto IPG Concepción,700,159,212,53,361,242,0.81,7.3,27,demo,9.5,8.5,7.8,8.5
https://example.invalid/demo/01464,Universidad Técnica Federico Santa María,Escuela de Lenguaje Santa Leonor,,CESFAM Hualpencillo,"SuperMercado ""Sacarllet""",CEDUC UCN Hualpén,397,313,98,1392,609,377,0.79,6.2,34,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/01566,Terminal Santa Rita,Escuela Básica Diferencial Arcoiris,,CESFAM/ SAPU Paillihue,Supermercado Unico,Instituto Santo Tomás,4157,88,1576,2844,2399,3522,0.69,8.2,39,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/01640,Terminal Santa Rita,Colegio Beato Damian de Molokai,,CESFAM/ SAPU Paillihue,Super 13,Instituto Santo Tomás,2643,222,188,1234,798,2157,0.72,6.3,40,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/01623,Terminal Rodoviario Los Ángeles,Colegio Teresiano Los Ángeles,,CESFAM Norte,Supermercado Acuenta,Centro Integral de Educación Tecnológica Curamávida,2851,647,1472,2097,2282,1251,0.61,4.7,36,demo,9.5,9.5,8.0,9.5
https://example.invalid/demo/02090,Juan Pablo II,Deutsche Schule Concepción,,Ex Clínica Universitaria San Pedro,Unimarc,INACAP San Pedro de la Paz,2156,684,272,1295,593,3797,0.69,4.7,35,demo,9.5,5.7,5.2,5.7
https://example.invalid/demo/01298,Laguna Quiñenco,Escuela Javiera Carrera,,CESFAM Yobilo,SuperBodega aCuenta,,814,302,448,535,841,1960,0.65,5.5,34,demo,9.5,7.8,5.8,6.8
https://example.invalid/demo/01220,Estación Intermodal Concepción,Colegio Adventista de Concepción (Enseñanza Media),Plaza España,Clínica podológica: Footclinic,Alimentos del Pedregal,Universidad la República Concepcion,500,150,322,82,63,42,0.6,7.5,30,demo,9.5,8.5,7.7,8.2
https://example.invalid/demo/03133,,Escuela República De Panamá,Plaza Arturo Prat,Hospital de Tomé,Acuenta,,2273,347,773,1198,465,,0.69,3.0,36,demo,9.5,8.7,7.7,8.2
https://example.invalid/demo/02420,Juan Pablo II,Colegio Santísima Trinidad,,Ex Clínica Universitaria San Pedro,Unimarc,INACAP San Pedro de la Paz,2010,201,127,1235,509,3038,0.71,4.3,38,demo,9.5,8.3,8.3,8.3
https://example.invalid/demo/01175,Terminal de Buses Collao,Colegio Salesiano de Concepción,Plaza San Juan Bosco,Clínica Ernesto Silva B.,Colun,Universidad del Desarrollo,1131,228,246,382,287,317,0.48,5.0,29,demo,9.5,8.5,7.5,7.5
https://example.invalid/demo/01450,Universidad Técnica Federico Santa María,Jardín Infantil Jugando Aprendo,,Sanatorio Alemán,Bodega Acuenta,Universidad Técnica Federico Santa María,1295,261,182,875,236,1129,0.71,7.2,28,demo,9.5,8.8,8.8,8.8
https://example.invalid/demo/00245,Pedro Medina,Colegio Aurora de Chile Sur,,CESFAM Pinares,Lider,,808,691,260,1171,724,,0.73,9.2,33,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/02245,Juan Pablo II,Escuela de Lenguaje Llacolén,Plaza Bellavista,Ex Clínica Universitaria San Pedro,Super Gangas,Univesidad Santo Tomás Concepción,937,717,470,1351,720,2565,0.67,6.0,30,demo,9.5,9.5,7.0,9.5
